Time;"S(0l)";"S(l/2)";"S(0l)An";"S(l/2)An";
5,85218e-05;0;9,99999e+08;0;1e+09;
5,85309e-05;0;9,99999e+08;0;1e+09;
5,854e-05;0;9,99999e+08;0;1e+09;
5,85491e-05;0;9,99999e+08;0;1e+09;
5,85582e-05;0;9,99999e+08;0;1e+09;
5,85674e-05;0;9,99999e+08;0;1e+09;
5,85765e-05;0;9,99999e+08;0;1e+09;
5,85856e-05;0;9,99999e+08;0;1e+09;
5,85947e-05;0;9,99999e+08;0;1e+09;
5,86038e-05;0;9,99999e+08;0;1e+09;
5,86129e-05;0;9,99999e+08;0;1e+09;
5,8622e-05;0;9,99999e+08;0;1e+09;
5,86312e-05;0;9,99999e+08;0;1e+09;
5,86403e-05;0;9,99999e+08;0;1e+09;
5,86494e-05;0;9,99999e+08;0;1e+09;
5,86585e-05;0;9,99999e+08;0;1e+09;
5,86676e-05;0;9,99999e+08;0;1e+09;
5,86767e-05;0;9,99999e+08;0;1e+09;
5,86858e-05;0;9,99999e+08;0;1e+09;
5,8695e-05;0;9,99999e+08;0;1e+09;
5,87041e-05;0;9,99999e+08;0;1e+09;
5,87132e-05;0;9,99999e+08;0;1e+09;
5,87223e-05;0;9,99999e+08;0;1e+09;
5,87314e-05;0;9,99999e+08;0;1e+09;
5,87405e-05;0;9,99999e+08;0;1e+09;
5,87496e-05;0;9,99999e+08;0;1e+09;
5,87588e-05;0;9,99999e+08;0;1e+09;
5,87679e-05;0;9,99999e+08;0;1e+09;
5,8777e-05;0;9,99999e+08;0;1e+09;
5,87861e-05;0;9,99999e+08;0;1e+09;
5,87952e-05;0;9,99999e+08;0;1e+09;
5,88043e-05;0;9,99999e+08;0;1e+09;
5,88134e-05;0;9,99999e+08;0;1e+09;
5,88226e-05;0;9,99999e+08;0;1e+09;
5,88317e-05;0;9,99999e+08;0;1e+09;
5,88408e-05;0;9,99999e+08;0;1e+09;
5,88499e-05;0;9,99999e+08;0;1e+09;
5,8859e-05;0;9,99999e+08;0;1e+09;
5,88681e-05;0;9,99999e+08;0;1e+09;
5,88772e-05;0;9,99999e+08;0;1e+09;
5,88864e-05;0;9,99999e+08;0;1e+09;
5,88955e-05;0;9,99999e+08;0;1e+09;
5,89046e-05;0;9,99999e+08;0;1e+09;
5,89137e-05;0;9,99999e+08;0;1e+09;
5,89228e-05;0;9,99999e+08;0;1e+09;
5,89319e-05;0;9,99999e+08;0;1e+09;
5,8941e-05;0;9,99999e+08;0;1e+09;
5,89502e-05;0;9,99999e+08;0;1e+09;
5,89593e-05;0;9,99999e+08;0;1e+09;
5,89684e-05;0;9,99999e+08;0;1e+09;
5,89775e-05;0;9,99999e+08;0;1e+09;
5,89866e-05;0;9,99999e+08;0;1e+09;
5,89957e-05;0;9,99999e+08;0;1e+09;
5,90048e-05;0;9,99999e+08;0;1e+09;
5,90139e-05;0;9,99999e+08;0;1e+09;
5,90231e-05;0;9,99999e+08;0;1e+09;
5,90322e-05;0;9,99999e+08;0;1e+09;
5,90413e-05;0;9,99999e+08;0;1e+09;
5,90504e-05;0;9,99999e+08;0;1e+09;
5,90595e-05;0;9,99999e+08;0;1e+09;
5,90686e-05;0;9,99999e+08;0;1e+09;
5,90777e-05;0;9,99999e+08;0;1e+09;
5,90869e-05;0;9,99999e+08;0;1e+09;
5,9096e-05;0;9,99999e+08;0;1e+09;
5,91051e-05;0;9,99999e+08;0;1e+09;
5,91142e-05;0;9,99999e+08;0;1e+09;
5,91233e-05;0;9,99999e+08;0;1e+09;
5,91324e-05;0;9,99999e+08;0;1e+09;
5,91415e-05;0;9,99999e+08;0;1e+09;
5,91507e-05;0;9,99999e+08;0;1e+09;
5,91598e-05;0;9,99999e+08;0;1e+09;
5,91689e-05;0;9,99999e+08;0;1e+09;
5,9178e-05;0;9,99999e+08;0;1e+09;
5,91871e-05;0;9,99999e+08;0;1e+09;
5,91962e-05;0;9,99999e+08;0;1e+09;
5,92053e-05;0;9,99999e+08;0;1e+09;
5,92145e-05;0;9,99999e+08;0;1e+09;
5,92236e-05;0;9,99999e+08;0;1e+09;
5,92327e-05;0;9,99999e+08;0;1e+09;
5,92418e-05;0;9,99999e+08;0;1e+09;
5,92509e-05;0;9,99999e+08;0;1e+09;
5,926e-05;0;9,99999e+08;0;1e+09;
5,92691e-05;0;9,99999e+08;0;1e+09;
5,92783e-05;0;9,99999e+08;0;1e+09;
5,92874e-05;0;9,99999e+08;0;1e+09;
5,92965e-05;0;9,99999e+08;0;1e+09;
5,93056e-05;0;9,99999e+08;0;1e+09;
5,93147e-05;0;9,99999e+08;0;1e+09;
5,93238e-05;0;9,99999e+08;0;1e+09;
5,93329e-05;0;9,99999e+08;0;1e+09;
5,93421e-05;0;9,99999e+08;0;1e+09;
5,93512e-05;0;9,99999e+08;0;1e+09;
5,93603e-05;0;9,99999e+08;0;1e+09;
5,93694e-05;0;9,99999e+08;0;1e+09;
5,93785e-05;0;9,99999e+08;0;1e+09;
5,93876e-05;0;9,99999e+08;0;1e+09;
5,93967e-05;0;9,99999e+08;0;1e+09;
5,94059e-05;0;9,99999e+08;0;1e+09;
5,9415e-05;0;9,99999e+08;0;1e+09;
5,94241e-05;0;9,99999e+08;0;1e+09;
5,94332e-05;0;9,99999e+08;0;1e+09;
5,94423e-05;0;9,99999e+08;0;1e+09;
5,94514e-05;0;9,99999e+08;0;1e+09;
5,94605e-05;0;9,99999e+08;0;1e+09;
5,94697e-05;0;9,99999e+08;0;1e+09;
5,94788e-05;0;9,99999e+08;0;1e+09;
5,94879e-05;0;9,99999e+08;0;1e+09;
5,9497e-05;0;9,99999e+08;0;1e+09;
5,95061e-05;0;9,99999e+08;0;1e+09;
5,95152e-05;0;9,99999e+08;0;1e+09;
5,95243e-05;0;9,99999e+08;0;1e+09;
5,95335e-05;0;9,99999e+08;0;1e+09;
5,95426e-05;0;9,99999e+08;0;1e+09;
5,95517e-05;0;9,99999e+08;0;1e+09;
5,95608e-05;0;9,99999e+08;0;1e+09;
5,95699e-05;0;9,99999e+08;0;1e+09;
5,9579e-05;0;9,99999e+08;0;1e+09;
5,95881e-05;0;9,99999e+08;0;1e+09;
5,95973e-05;0;9,99999e+08;0;1e+09;
5,96064e-05;0;9,99999e+08;0;1e+09;
5,96155e-05;0;9,99999e+08;0;1e+09;
5,96246e-05;0;9,99999e+08;0;1e+09;
5,96337e-05;0;9,99999e+08;0;1e+09;
5,96428e-05;0;9,99999e+08;0;1e+09;
5,96519e-05;0;9,99999e+08;0;1e+09;
5,96611e-05;0;9,99999e+08;0;1e+09;
5,96702e-05;0;9,99999e+08;0;1e+09;
5,96793e-05;0;9,99999e+08;0;1e+09;
5,96884e-05;0;9,99999e+08;0;1e+09;
5,96975e-05;0;9,99999e+08;0;1e+09;
5,97066e-05;0;9,99999e+08;0;1e+09;
5,97157e-05;0;9,99999e+08;0;1e+09;
5,97249e-05;0;9,99999e+08;0;1e+09;
5,9734e-05;0;9,99999e+08;0;1e+09;
5,97431e-05;0;9,99999e+08;0;1e+09;
5,97522e-05;0;9,99999e+08;0;1e+09;
5,97613e-05;0;9,99999e+08;0;1e+09;
5,97704e-05;0;9,99999e+08;0;1e+09;
5,97795e-05;0;9,99999e+08;0;1e+09;
5,97886e-05;0;9,99999e+08;0;1e+09;
5,97978e-05;0;9,99999e+08;0;1e+09;
5,98069e-05;0;9,99999e+08;0;1e+09;
5,9816e-05;0;9,99999e+08;0;1e+09;
5,98251e-05;0;9,99999e+08;0;1e+09;
5,98342e-05;0;9,99999e+08;0;1e+09;
5,98433e-05;0;9,99999e+08;0;1e+09;
5,98524e-05;0;9,99999e+08;0;1e+09;
5,98616e-05;0;9,99999e+08;0;1e+09;
5,98707e-05;0;9,99999e+08;0;1e+09;
5,98798e-05;0;9,99999e+08;0;1e+09;
5,98889e-05;0;9,99999e+08;0;1e+09;
5,9898e-05;0;9,99999e+08;0;1e+09;
5,99071e-05;0;9,99999e+08;0;1e+09;
5,99162e-05;0;9,99999e+08;0;1e+09;
5,99254e-05;0;9,99999e+08;0;1e+09;
5,99345e-05;0;9,99999e+08;0;1e+09;
5,99436e-05;0;9,99999e+08;0;1e+09;
5,99527e-05;0;9,99999e+08;0;1e+09;
5,99618e-05;0;9,99999e+08;0;1e+09;
5,99709e-05;0;9,99999e+08;0;1e+09;
5,998e-05;0;9,99999e+08;0;1e+09;
5,99892e-05;0;9,99999e+08;0;1e+09;
5,99983e-05;0;9,99999e+08;0;1e+09;
6,00074e-05;0;9,99999e+08;0;1e+09;
6,00165e-05;0;9,99999e+08;0;1e+09;
6,00256e-05;0;9,99999e+08;0;1e+09;
6,00347e-05;0;9,99999e+08;0;1e+09;
6,00438e-05;0;9,99999e+08;0;1e+09;
6,0053e-05;0;9,99999e+08;0;1e+09;
6,00621e-05;0;9,99999e+08;0;1e+09;
6,00712e-05;0;9,99999e+08;0;1e+09;
6,00803e-05;0;9,99999e+08;0;1e+09;
6,00894e-05;0;9,99999e+08;0;1e+09;
6,00985e-05;0;9,99999e+08;0;1e+09;
6,01076e-05;0;9,99999e+08;0;1e+09;
6,01168e-05;0;9,99999e+08;0;1e+09;
6,01259e-05;0;9,99999e+08;0;1e+09;
6,0135e-05;0;9,99999e+08;0;1e+09;
6,01441e-05;0;9,99999e+08;0;1e+09;
6,01532e-05;0;9,99999e+08;0;1e+09;
6,01623e-05;0;9,99999e+08;0;1e+09;
6,01714e-05;0;9,99999e+08;0;1e+09;
6,01806e-05;0;9,99999e+08;0;1e+09;
6,01897e-05;0;9,99999e+08;0;1e+09;
6,01988e-05;0;9,99999e+08;0;1e+09;
6,02079e-05;0;9,99999e+08;0;1e+09;
6,0217e-05;0;9,99999e+08;0;1e+09;
6,02261e-05;0;9,99999e+08;0;1e+09;
6,02352e-05;0;9,99999e+08;0;1e+09;
6,02444e-05;0;9,99999e+08;0;1e+09;
6,02535e-05;0;9,99999e+08;0;1e+09;
6,02626e-05;0;9,99999e+08;0;1e+09;
6,02717e-05;0;9,99999e+08;0;1e+09;
6,02808e-05;0;9,99999e+08;0;1e+09;
6,02899e-05;0;9,99999e+08;0;1e+09;
6,0299e-05;0;9,99999e+08;0;1e+09;
6,03082e-05;0;9,99999e+08;0;1e+09;
6,03173e-05;0;9,99999e+08;0;1e+09;
6,03264e-05;0;9,99999e+08;0;1e+09;
6,03355e-05;0;9,99999e+08;0;1e+09;
6,03446e-05;0;9,99999e+08;0;1e+09;
6,03537e-05;0;9,99999e+08;0;1e+09;
6,03628e-05;0;9,99999e+08;0;1e+09;
6,0372e-05;0;9,99999e+08;0;1e+09;
6,03811e-05;0;9,99999e+08;0;1e+09;
6,03902e-05;0;9,99999e+08;0;1e+09;
6,03993e-05;0;9,99999e+08;0;1e+09;
6,04084e-05;0;9,99999e+08;0;1e+09;
6,04175e-05;0;9,99999e+08;0;1e+09;
6,04266e-05;0;9,99999e+08;0;1e+09;
6,04358e-05;0;9,99999e+08;0;1e+09;
6,04449e-05;0;9,99999e+08;0;1e+09;
6,0454e-05;0;9,99999e+08;0;1e+09;
6,04631e-05;0;9,99999e+08;0;1e+09;
6,04722e-05;0;9,99999e+08;0;1e+09;
6,04813e-05;0;9,99999e+08;0;1e+09;
6,04904e-05;0;9,99999e+08;0;1e+09;
6,04996e-05;0;9,99999e+08;0;1e+09;
6,05087e-05;0;9,99999e+08;0;1e+09;
6,05178e-05;0;9,99999e+08;0;1e+09;
6,05269e-05;0;9,99999e+08;0;1e+09;
6,0536e-05;0;9,99999e+08;0;1e+09;
6,05451e-05;0;9,99999e+08;0;1e+09;
6,05542e-05;0;9,99999e+08;0;1e+09;
6,05634e-05;0;9,99999e+08;0;1e+09;
6,05725e-05;0;9,99999e+08;0;1e+09;
6,05816e-05;0;9,99999e+08;0;1e+09;
6,05907e-05;0;9,99999e+08;0;1e+09;
6,05998e-05;0;9,99999e+08;0;1e+09;
6,06089e-05;0;9,99999e+08;0;1e+09;
6,0618e-05;0;9,99999e+08;0;1e+09;
6,06271e-05;0;9,99999e+08;0;1e+09;
6,06363e-05;0;9,99999e+08;0;1e+09;
6,06454e-05;0;9,99999e+08;0;1e+09;
6,06545e-05;0;9,99999e+08;0;1e+09;
6,06636e-05;0;9,99999e+08;0;1e+09;
6,06727e-05;0;9,99999e+08;0;1e+09;
6,06818e-05;0;9,99999e+08;0;1e+09;
6,06909e-05;0;9,99999e+08;0;1e+09;
6,07001e-05;0;9,99999e+08;0;1e+09;
6,07092e-05;0;9,99999e+08;0;1e+09;
6,07183e-05;0;9,99999e+08;0;1e+09;
6,07274e-05;0;9,99999e+08;0;1e+09;
6,07365e-05;0;9,99999e+08;0;1e+09;
6,07456e-05;0;9,99999e+08;0;1e+09;
6,07547e-05;0;9,99999e+08;0;1e+09;
6,07639e-05;0;9,99999e+08;0;1e+09;
6,0773e-05;0;9,99999e+08;0;1e+09;
6,07821e-05;0;9,99999e+08;0;1e+09;
6,07912e-05;0;9,99999e+08;0;1e+09;
6,08003e-05;0;9,99999e+08;0;1e+09;
6,08094e-05;0;9,99999e+08;0;1e+09;
6,08185e-05;0;9,99999e+08;0;1e+09;
6,08277e-05;0;9,99999e+08;0;1e+09;
6,08368e-05;0;9,99999e+08;0;1e+09;
6,08459e-05;0;9,99999e+08;0;1e+09;
6,0855e-05;0;9,99999e+08;0;1e+09;
6,08641e-05;0;9,99999e+08;0;1e+09;
6,08732e-05;0;9,99999e+08;0;1e+09;
6,08823e-05;0;9,99999e+08;0;1e+09;
6,08915e-05;0;9,99999e+08;0;1e+09;
6,09006e-05;0;9,99999e+08;0;1e+09;
6,09097e-05;0;9,99999e+08;0;1e+09;
6,09188e-05;0;9,99999e+08;0;1e+09;
6,09279e-05;0;9,99999e+08;0;1e+09;
6,0937e-05;0;9,99999e+08;0;1e+09;
6,09461e-05;0;9,99999e+08;0;1e+09;
6,09553e-05;0;9,99999e+08;0;1e+09;
6,09644e-05;0;9,99999e+08;0;1e+09;
6,09735e-05;0;9,99999e+08;0;1e+09;
6,09826e-05;0;9,99999e+08;0;1e+09;
6,09917e-05;0;9,99999e+08;0;1e+09;
6,10008e-05;0;9,99999e+08;0;1e+09;
6,10099e-05;0;9,99999e+08;0;1e+09;
6,10191e-05;0;9,99999e+08;0;1e+09;
6,10282e-05;0;9,99999e+08;0;1e+09;
6,10373e-05;0;9,99999e+08;0;1e+09;
6,10464e-05;0;9,99999e+08;0;1e+09;
6,10555e-05;0;9,99999e+08;0;1e+09;
6,10646e-05;0;9,99999e+08;0;1e+09;
6,10737e-05;0;9,99999e+08;0;1e+09;
6,10829e-05;0;9,99999e+08;0;1e+09;
6,1092e-05;0;9,99999e+08;0;1e+09;
6,11011e-05;0;9,99999e+08;0;1e+09;
6,11102e-05;0;9,99999e+08;0;1e+09;
6,11193e-05;0;9,99999e+08;0;1e+09;
6,11284e-05;0;9,99999e+08;0;1e+09;
6,11375e-05;0;9,99999e+08;0;1e+09;
6,11467e-05;0;9,99999e+08;0;1e+09;
6,11558e-05;0;9,99999e+08;0;1e+09;
6,11649e-05;0;9,99999e+08;0;1e+09;
6,1174e-05;0;9,99999e+08;0;1e+09;
6,11831e-05;0;9,99999e+08;0;1e+09;
6,11922e-05;0;9,99999e+08;0;1e+09;
6,12013e-05;0;9,99999e+08;0;1e+09;
6,12105e-05;0;9,99999e+08;0;1e+09;
6,12196e-05;0;9,99999e+08;0;1e+09;
6,12287e-05;0;9,99999e+08;0;1e+09;
6,12378e-05;0;9,99999e+08;0;1e+09;
6,12469e-05;0;9,99999e+08;0;1e+09;
6,1256e-05;0;9,99999e+08;0;1e+09;
6,12651e-05;0;9,99999e+08;0;1e+09;
6,12743e-05;0;9,99999e+08;0;1e+09;
6,12834e-05;0;9,99999e+08;0;1e+09;
6,12925e-05;0;9,99999e+08;0;1e+09;
6,13016e-05;0;9,99999e+08;0;1e+09;
6,13107e-05;0;9,99999e+08;0;1e+09;
6,13198e-05;0;9,99999e+08;0;1e+09;
6,13289e-05;0;9,99999e+08;0;1e+09;
6,13381e-05;0;9,99999e+08;0;1e+09;
6,13472e-05;0;9,99999e+08;0;1e+09;
6,13563e-05;0;9,99999e+08;0;1e+09;
6,13654e-05;0;9,99999e+08;0;1e+09;
6,13745e-05;0;9,99999e+08;0;1e+09;
6,13836e-05;0;9,99999e+08;0;1e+09;
6,13927e-05;0;9,99999e+08;0;1e+09;
6,14018e-05;0;9,99999e+08;0;1e+09;
6,1411e-05;0;9,99999e+08;0;1e+09;
6,14201e-05;0;9,99999e+08;0;1e+09;
6,14292e-05;0;9,99999e+08;0;1e+09;
6,14383e-05;0;9,99999e+08;0;1e+09;
6,14474e-05;0;9,99999e+08;0;1e+09;
6,14565e-05;0;9,99999e+08;0;1e+09;
6,14656e-05;0;9,99999e+08;0;1e+09;
6,14748e-05;0;9,99999e+08;0;1e+09;
6,14839e-05;0;9,99999e+08;0;1e+09;
6,1493e-05;0;9,99999e+08;0;1e+09;
6,15021e-05;0;9,99999e+08;0;1e+09;
6,15112e-05;0;9,99999e+08;0;1e+09;
6,15203e-05;0;9,99999e+08;0;1e+09;
6,15294e-05;0;9,99999e+08;0;1e+09;
6,15386e-05;0;9,99999e+08;0;1e+09;
6,15477e-05;0;9,99999e+08;0;1e+09;
6,15568e-05;0;9,99999e+08;0;1e+09;
6,15659e-05;0;9,99999e+08;0;1e+09;
6,1575e-05;0;9,99999e+08;0;1e+09;
6,15841e-05;0;9,99999e+08;0;1e+09;
6,15932e-05;0;9,99999e+08;0;1e+09;
6,16024e-05;0;9,99999e+08;0;1e+09;
6,16115e-05;0;9,99999e+08;0;1e+09;
6,16206e-05;0;9,99999e+08;0;1e+09;
6,16297e-05;0;9,99999e+08;0;1e+09;
6,16388e-05;0;9,99999e+08;0;1e+09;
6,16479e-05;0;9,99999e+08;0;1e+09;
6,1657e-05;0;9,99999e+08;0;1e+09;
6,16662e-05;0;9,99999e+08;0;1e+09;
6,16753e-05;0;9,99999e+08;0;1e+09;
6,16844e-05;0;9,99999e+08;0;1e+09;
6,16935e-05;0;9,99999e+08;0;1e+09;
6,17026e-05;0;9,99999e+08;0;1e+09;
6,17117e-05;0;9,99999e+08;0;1e+09;
6,17208e-05;0;9,99999e+08;0;1e+09;
6,173e-05;0;9,99999e+08;0;1e+09;
6,17391e-05;0;9,99999e+08;0;1e+09;
6,17482e-05;0;9,99999e+08;0;1e+09;
6,17573e-05;0;9,99999e+08;0;1e+09;
6,17664e-05;0;9,99999e+08;0;1e+09;
6,17755e-05;0;9,99999e+08;0;1e+09;
6,17846e-05;0;9,99999e+08;0;1e+09;
6,17938e-05;0;9,99999e+08;0;1e+09;
6,18029e-05;0;9,99999e+08;0;1e+09;
6,1812e-05;0;9,99999e+08;0;1e+09;
6,18211e-05;0;9,99999e+08;0;1e+09;
6,18302e-05;0;9,99999e+08;0;1e+09;
6,18393e-05;0;9,99999e+08;0;1e+09;
6,18484e-05;0;9,99999e+08;0;1e+09;
6,18576e-05;0;9,99999e+08;0;1e+09;
6,18667e-05;0;9,99999e+08;0;1e+09;
6,18758e-05;0;9,99999e+08;0;1e+09;
6,18849e-05;0;9,99999e+08;0;1e+09;
6,1894e-05;0;9,99999e+08;0;1e+09;
6,19031e-05;0;9,99999e+08;0;1e+09;
6,19122e-05;0;9,99999e+08;0;1e+09;
6,19214e-05;0;9,99999e+08;0;1e+09;
6,19305e-05;0;9,99999e+08;0;1e+09;
6,19396e-05;0;9,99999e+08;0;1e+09;
6,19487e-05;0;9,99999e+08;0;1e+09;
6,19578e-05;0;9,99999e+08;0;1e+09;
6,19669e-05;0;9,99999e+08;0;1e+09;
6,1976e-05;0;9,99999e+08;0;1e+09;
6,19852e-05;0;9,99999e+08;0;1e+09;
6,19943e-05;0;9,99999e+08;0;1e+09;
6,20034e-05;0;9,99999e+08;0;1e+09;
6,20125e-05;0;9,99999e+08;0;1e+09;
6,20216e-05;0;9,99999e+08;0;1e+09;
6,20307e-05;0;9,99999e+08;0;1e+09;
6,20398e-05;0;9,99999e+08;0;1e+09;
6,2049e-05;0;9,99999e+08;0;1e+09;
6,20581e-05;0;9,99999e+08;0;1e+09;
6,20672e-05;0;9,99999e+08;0;1e+09;
6,20763e-05;0;9,99999e+08;0;1e+09;
6,20854e-05;0;9,99999e+08;0;1e+09;
6,20945e-05;0;9,99999e+08;0;1e+09;
6,21036e-05;0;9,99999e+08;0;1e+09;
6,21128e-05;0;9,99999e+08;0;1e+09;
6,21219e-05;0;9,99999e+08;0;1e+09;
6,2131e-05;0;9,99999e+08;0;1e+09;
6,21401e-05;0;9,99999e+08;0;1e+09;
6,21492e-05;0;9,99999e+08;0;1e+09;
6,21583e-05;0;9,99999e+08;0;1e+09;
6,21674e-05;0;9,99999e+08;0;1e+09;
6,21765e-05;0;9,99999e+08;0;1e+09;
6,21857e-05;0;9,99999e+08;0;1e+09;
6,21948e-05;0;9,99999e+08;0;1e+09;
6,22039e-05;0;9,99999e+08;0;1e+09;
6,2213e-05;0;9,99999e+08;0;1e+09;
6,22221e-05;0;9,99999e+08;0;1e+09;
6,22312e-05;0;9,99999e+08;0;1e+09;
6,22403e-05;0;9,99999e+08;0;1e+09;
6,22495e-05;0;9,99999e+08;0;1e+09;
6,22586e-05;0;9,99999e+08;0;1e+09;
6,22677e-05;0;9,99999e+08;0;1e+09;
6,22768e-05;0;9,99999e+08;0;1e+09;
6,22859e-05;0;9,99999e+08;0;1e+09;
6,2295e-05;0;9,99999e+08;0;1e+09;
6,23041e-05;0;9,99999e+08;0;1e+09;
6,23133e-05;0;9,99999e+08;0;1e+09;
6,23224e-05;0;9,99999e+08;0;1e+09;
6,23315e-05;0;9,99999e+08;0;1e+09;
6,23406e-05;0;9,99999e+08;0;1e+09;
6,23497e-05;0;9,99999e+08;0;1e+09;
6,23588e-05;0;9,99999e+08;0;1e+09;
6,23679e-05;0;9,99999e+08;0;1e+09;
6,23771e-05;0;9,99999e+08;0;1e+09;
6,23862e-05;0;9,99999e+08;0;1e+09;
6,23953e-05;0;9,99999e+08;0;1e+09;
6,24044e-05;0;9,99999e+08;0;1e+09;
6,24135e-05;0;9,99999e+08;0;1e+09;
6,24226e-05;0;9,99999e+08;0;1e+09;
6,24317e-05;0;9,99999e+08;0;1e+09;
6,24409e-05;0;9,99999e+08;0;1e+09;
6,245e-05;0;9,99999e+08;0;1e+09;
6,24591e-05;0;9,99999e+08;0;1e+09;
6,24682e-05;0;9,99999e+08;0;1e+09;
6,24773e-05;0;9,99999e+08;0;1e+09;
6,24864e-05;0;9,99999e+08;0;1e+09;
6,24955e-05;0;9,99999e+08;0;1e+09;
6,25047e-05;0;9,99999e+08;0;1e+09;
6,25138e-05;0;9,99999e+08;0;1e+09;
6,25229e-05;0;9,99999e+08;0;1e+09;
6,2532e-05;0;9,99999e+08;0;1e+09;
6,25411e-05;0;9,99999e+08;0;1e+09;
6,25502e-05;0;9,99999e+08;0;1e+09;
6,25593e-05;0;9,99999e+08;0;1e+09;
6,25685e-05;0;9,99999e+08;0;1e+09;
6,25776e-05;0;9,99999e+08;0;1e+09;
6,25867e-05;0;9,99999e+08;0;1e+09;
6,25958e-05;0;9,99999e+08;0;1e+09;
6,26049e-05;0;9,99999e+08;0;1e+09;
6,2614e-05;0;9,99999e+08;0;1e+09;
6,26231e-05;0;9,99999e+08;0;1e+09;
6,26323e-05;0;9,99999e+08;0;1e+09;
6,26414e-05;0;9,99999e+08;0;1e+09;
6,26505e-05;0;9,99999e+08;0;1e+09;
6,26596e-05;0;9,99999e+08;0;1e+09;
6,26687e-05;0;9,99999e+08;0;1e+09;
6,26778e-05;0;9,99999e+08;0;1e+09;
6,26869e-05;0;9,99999e+08;0;1e+09;
6,26961e-05;0;9,99999e+08;0;1e+09;
6,27052e-05;0;9,99999e+08;0;1e+09;
6,27143e-05;0;9,99999e+08;0;1e+09;
6,27234e-05;0;9,99999e+08;0;1e+09;
6,27325e-05;0;9,99999e+08;0;1e+09;
6,27416e-05;0;9,99999e+08;0;1e+09;
6,27507e-05;0;9,99999e+08;0;1e+09;
6,27599e-05;0;9,99999e+08;0;1e+09;
6,2769e-05;0;9,99999e+08;0;1e+09;
6,27781e-05;0;9,99999e+08;0;1e+09;
6,27872e-05;0;9,99999e+08;0;1e+09;
6,27963e-05;0;9,99999e+08;0;1e+09;
6,28054e-05;0;9,99999e+08;0;1e+09;
6,28145e-05;0;9,99999e+08;0;1e+09;
6,28237e-05;0;9,99999e+08;0;1e+09;
6,28328e-05;0;9,99999e+08;0;1e+09;
6,28419e-05;0;9,99999e+08;0;1e+09;
6,2851e-05;0;9,99999e+08;0;1e+09;
6,28601e-05;0;9,99999e+08;0;1e+09;
6,28692e-05;0;9,99999e+08;0;1e+09;
6,28783e-05;0;9,99999e+08;0;1e+09;
6,28875e-05;0;9,99999e+08;0;1e+09;
6,28966e-05;0;9,99999e+08;0;1e+09;
6,29057e-05;0;9,99999e+08;0;1e+09;
6,29148e-05;0;9,99999e+08;0;1e+09;
6,29239e-05;0;9,99999e+08;0;1e+09;
6,2933e-05;0;9,99999e+08;0;1e+09;
6,29421e-05;0;9,99999e+08;0;1e+09;
6,29513e-05;0;9,99999e+08;0;1e+09;
6,29604e-05;0;9,99999e+08;0;1e+09;
6,29695e-05;0;9,99999e+08;0;1e+09;
6,29786e-05;0;9,99999e+08;0;1e+09;
6,29877e-05;0;9,99999e+08;0;1e+09;
6,29968e-05;0;9,99999e+08;0;1e+09;
6,30059e-05;0;9,99999e+08;0;1e+09;
6,3015e-05;0;9,99999e+08;0;1e+09;
6,30242e-05;0;9,99999e+08;0;1e+09;
6,30333e-05;0;9,99999e+08;0;1e+09;
6,30424e-05;0;9,99999e+08;0;1e+09;
6,30515e-05;0;9,99999e+08;0;1e+09;
6,30606e-05;0;9,99999e+08;0;1e+09;
6,30697e-05;0;9,99999e+08;0;1e+09;
6,30788e-05;0;9,99999e+08;0;1e+09;
6,3088e-05;0;9,99999e+08;0;1e+09;
6,30971e-05;0;9,99999e+08;0;1e+09;
6,31062e-05;0;9,99999e+08;0;1e+09;
6,31153e-05;0;9,99999e+08;0;1e+09;
6,31244e-05;0;9,99999e+08;0;1e+09;
6,31335e-05;0;9,99999e+08;0;1e+09;
6,31426e-05;0;9,99999e+08;0;1e+09;
6,31518e-05;0;9,99999e+08;0;1e+09;
6,31609e-05;0;9,99999e+08;0;1e+09;
6,317e-05;0;9,99999e+08;0;1e+09;
6,31791e-05;0;9,99999e+08;0;1e+09;
6,31882e-05;0;9,99999e+08;0;1e+09;
6,31973e-05;0;9,99999e+08;0;1e+09;
6,32064e-05;0;9,99999e+08;0;1e+09;
6,32156e-05;0;9,99999e+08;0;1e+09;
6,32247e-05;0;9,99999e+08;0;1e+09;
6,32338e-05;0;9,99999e+08;0;1e+09;
6,32429e-05;0;9,99999e+08;0;1e+09;
6,3252e-05;0;9,99999e+08;0;1e+09;
6,32611e-05;0;9,99999e+08;0;1e+09;
6,32702e-05;0;9,99999e+08;0;1e+09;
6,32794e-05;0;9,99999e+08;0;1e+09;
6,32885e-05;0;9,99999e+08;0;1e+09;
6,32976e-05;0;9,99999e+08;0;1e+09;
6,33067e-05;0;9,99999e+08;0;1e+09;
6,33158e-05;0;9,99999e+08;0;1e+09;
6,33249e-05;0;9,99999e+08;0;1e+09;
6,3334e-05;0;9,99999e+08;0;1e+09;
6,33432e-05;0;9,99999e+08;0;1e+09;
6,33523e-05;0;9,99999e+08;0;1e+09;
6,33614e-05;0;9,99999e+08;0;1e+09;
6,33705e-05;0;9,99999e+08;0;1e+09;
6,33796e-05;0;9,99999e+08;0;1e+09;
6,33887e-05;0;9,99999e+08;0;1e+09;
6,33978e-05;0;9,99999e+08;0;1e+09;
6,3407e-05;0;9,99999e+08;0;1e+09;
