Time;"U(l)";"U(l/2)";"U(l)A";"U(l/2)A";
5,32629e-05;0,0019991;9,65658e-05;0,00199752;9,8782e-05;
5,32721e-05;0,00199944;9,69079e-05;0,00199786;9,91238e-05;
5,32812e-05;0,00199978;9,72501e-05;0,0019982;9,94656e-05;
5,32903e-05;0,00200013;9,75922e-05;0,00199854;9,98074e-05;
5,32994e-05;0,00200047;9,79343e-05;0,00199888;0,000100149;
5,33085e-05;0,00200081;9,82765e-05;0,00199923;0,000100491;
5,33176e-05;0,00200115;9,86186e-05;0,00199957;0,000100833;
5,33267e-05;0,00200149;9,89607e-05;0,00199991;0,000101175;
5,33359e-05;0,00200184;9,93029e-05;0,00200025;0,000101516;
5,3345e-05;0,00200218;9,9645e-05;0,00200059;0,000101858;
5,33541e-05;0,00200252;9,99871e-05;0,00200093;0,0001022;
5,33632e-05;0,00200286;0,000100329;0,00200128;0,000102542;
5,33723e-05;0,0020032;0,000100671;0,00200162;0,000102884;
5,33814e-05;0,00200355;0,000101014;0,00200196;0,000103226;
5,33905e-05;0,00200389;0,000101356;0,0020023;0,000103567;
5,33996e-05;0,00200423;0,000101698;0,00200264;0,000103909;
5,34088e-05;0,00200457;0,00010204;0,00200299;0,000104251;
5,34179e-05;0,00200492;0,000102382;0,00200333;0,000104593;
5,3427e-05;0,00200526;0,000102724;0,00200367;0,000104935;
5,34361e-05;0,0020056;0,000103066;0,00200401;0,000105276;
5,34452e-05;0,00200594;0,000103408;0,00200435;0,000105618;
5,34543e-05;0,00200628;0,000103751;0,00200469;0,00010596;
5,34634e-05;0,00200663;0,000104093;0,00200504;0,000106302;
5,34726e-05;0,00200697;0,000104435;0,00200538;0,000106644;
5,34817e-05;0,00200731;0,000104777;0,00200572;0,000106985;
5,34908e-05;0,00200765;0,000105119;0,00200606;0,000107327;
5,34999e-05;0,00200799;0,000105461;0,0020064;0,000107669;
5,3509e-05;0,00200834;0,000105803;0,00200674;0,000108011;
5,35181e-05;0,00200868;0,000106145;0,00200709;0,000108353;
5,35272e-05;0,00200902;0,000106488;0,00200743;0,000108694;
5,35364e-05;0,00200936;0,00010683;0,00200777;0,000109036;
5,35455e-05;0,00200971;0,000107172;0,00200811;0,000109378;
5,35546e-05;0,00201005;0,000107514;0,00200845;0,00010972;
5,35637e-05;0,00201039;0,000107856;0,0020088;0,000110062;
5,35728e-05;0,00201073;0,000108198;0,00200914;0,000110403;
5,35819e-05;0,00201107;0,00010854;0,00200948;0,000110745;
5,3591e-05;0,00201142;0,000108883;0,00200982;0,000111087;
5,36002e-05;0,00201176;0,000109225;0,00201016;0,000111429;
5,36093e-05;0,0020121;0,000109567;0,0020105;0,000111771;
5,36184e-05;0,00201244;0,000109909;0,00201085;0,000112112;
5,36275e-05;0,00201278;0,000110251;0,00201119;0,000112454;
5,36366e-05;0,00201313;0,000110593;0,00201153;0,000112796;
5,36457e-05;0,00201347;0,000110935;0,00201187;0,000113138;
5,36548e-05;0,00201381;0,000111277;0,00201221;0,00011348;
5,3664e-05;0,00201415;0,00011162;0,00201256;0,000113822;
5,36731e-05;0,0020145;0,000111962;0,0020129;0,000114163;
5,36822e-05;0,00201484;0,000112304;0,00201324;0,000114505;
5,36913e-05;0,00201518;0,000112646;0,00201358;0,000114847;
5,37004e-05;0,00201552;0,000112988;0,00201392;0,000115189;
5,37095e-05;0,00201586;0,00011333;0,00201426;0,000115531;
5,37186e-05;0,00201621;0,000113672;0,00201461;0,000115872;
5,37278e-05;0,00201655;0,000114014;0,00201495;0,000116214;
5,37369e-05;0,00201689;0,000114357;0,00201529;0,000116556;
5,3746e-05;0,00201723;0,000114699;0,00201563;0,000116898;
5,37551e-05;0,00201757;0,000115041;0,00201597;0,00011724;
5,37642e-05;0,00201792;0,000115383;0,00201632;0,000117581;
5,37733e-05;0,00201826;0,000115725;0,00201666;0,000117923;
5,37824e-05;0,0020186;0,000116067;0,002017;0,000118265;
5,37916e-05;0,00201894;0,000116409;0,00201734;0,000118607;
5,38007e-05;0,00201929;0,000116752;0,00201768;0,000118949;
5,38098e-05;0,00201963;0,000117094;0,00201802;0,00011929;
5,38189e-05;0,00201997;0,000117436;0,00201837;0,000119632;
5,3828e-05;0,00202031;0,000117778;0,00201871;0,000119974;
5,38371e-05;0,00202065;0,00011812;0,00201905;0,000120316;
5,38462e-05;0,002021;0,000118462;0,00201939;0,000120658;
5,38554e-05;0,00202134;0,000118804;0,00201973;0,000120999;
5,38645e-05;0,00202168;0,000119146;0,00202008;0,000121341;
5,38736e-05;0,00202202;0,000119489;0,00202042;0,000121683;
5,38827e-05;0,00202236;0,000119831;0,00202076;0,000122025;
5,38918e-05;0,00202271;0,000120173;0,0020211;0,000122367;
5,39009e-05;0,00202305;0,000120515;0,00202144;0,000122708;
5,391e-05;0,00202339;0,000120857;0,00202178;0,00012305;
5,39192e-05;0,00202373;0,000121199;0,00202213;0,000123392;
5,39283e-05;0,00202407;0,000121541;0,00202247;0,000123734;
5,39374e-05;0,00202442;0,000121883;0,00202281;0,000124076;
5,39465e-05;0,00202476;0,000122226;0,00202315;0,000124418;
5,39556e-05;0,0020251;0,000122568;0,00202349;0,000124759;
5,39647e-05;0,00202544;0,00012291;0,00202384;0,000125101;
5,39738e-05;0,00202579;0,000123252;0,00202418;0,000125443;
5,3983e-05;0,00202613;0,000123594;0,00202452;0,000125785;
5,39921e-05;0,00202647;0,000123936;0,00202486;0,000126127;
5,40012e-05;0,00202681;0,000124278;0,0020252;0,000126468;
5,40103e-05;0,00202715;0,000124621;0,00202554;0,00012681;
5,40194e-05;0,0020275;0,000124963;0,00202589;0,000127152;
5,40285e-05;0,00202784;0,000125305;0,00202623;0,000127494;
5,40376e-05;0,00202818;0,000125647;0,00202657;0,000127836;
5,40468e-05;0,00202852;0,000125989;0,00202691;0,000128177;
5,40559e-05;0,00202886;0,000126331;0,00202725;0,000128519;
5,4065e-05;0,00202921;0,000126673;0,0020276;0,000128861;
5,40741e-05;0,00202955;0,000127015;0,00202794;0,000129203;
5,40832e-05;0,00202989;0,000127358;0,00202828;0,000129545;
5,40923e-05;0,00203023;0,0001277;0,00202862;0,000129886;
5,41014e-05;0,00203058;0,000128042;0,00202896;0,000130228;
5,41106e-05;0,00203092;0,000128384;0,0020293;0,00013057;
5,41197e-05;0,00203126;0,000128726;0,00202965;0,000130912;
5,41288e-05;0,0020316;0,000129068;0,00202999;0,000131254;
5,41379e-05;0,00203194;0,00012941;0,00203033;0,000131595;
5,4147e-05;0,00203229;0,000129752;0,00203067;0,000131937;
5,41561e-05;0,00203263;0,000130095;0,00203101;0,000132279;
5,41652e-05;0,00203297;0,000130437;0,00203136;0,000132621;
5,41743e-05;0,00203331;0,000130779;0,0020317;0,000132963;
5,41835e-05;0,00203365;0,000131121;0,00203204;0,000133304;
5,41926e-05;0,002034;0,000131463;0,00203238;0,000133646;
5,42017e-05;0,00203434;0,000131805;0,00203272;0,000133988;
5,42108e-05;0,00203468;0,000132147;0,00203306;0,00013433;
5,42199e-05;0,00203502;0,00013249;0,00203341;0,000134672;
5,4229e-05;0,00203537;0,000132832;0,00203375;0,000135014;
5,42381e-05;0,00203571;0,000133174;0,00203409;0,000135355;
5,42473e-05;0,00203605;0,000133516;0,00203443;0,000135697;
5,42564e-05;0,00203639;0,000133858;0,00203477;0,000136039;
5,42655e-05;0,00203673;0,0001342;0,00203511;0,000136381;
5,42746e-05;0,00203708;0,000134542;0,00203546;0,000136723;
5,42837e-05;0,00203742;0,000134884;0,0020358;0,000137064;
5,42928e-05;0,00203776;0,000135227;0,00203614;0,000137406;
5,43019e-05;0,0020381;0,000135569;0,00203648;0,000137748;
5,43111e-05;0,00203844;0,000135911;0,00203682;0,00013809;
5,43202e-05;0,00203879;0,000136253;0,00203717;0,000138432;
5,43293e-05;0,00203913;0,000136595;0,00203751;0,000138773;
5,43384e-05;0,00203947;0,000136937;0,00203785;0,000139115;
5,43475e-05;0,00203981;0,000137279;0,00203819;0,000139457;
5,43566e-05;0,00204016;0,000137621;0,00203853;0,000139799;
5,43657e-05;0,0020405;0,000137964;0,00203887;0,000140141;
5,43749e-05;0,00204084;0,000138306;0,00203922;0,000140482;
5,4384e-05;0,00204118;0,000138648;0,00203956;0,000140824;
5,43931e-05;0,00204152;0,00013899;0,0020399;0,000141166;
5,44022e-05;0,00204187;0,000139332;0,00204024;0,000141508;
5,44113e-05;0,00204221;0,000139674;0,00204058;0,00014185;
5,44204e-05;0,00204255;0,000140016;0,00204093;0,000142191;
5,44295e-05;0,00204289;0,000140359;0,00204127;0,000142533;
5,44387e-05;0,00204323;0,000140701;0,00204161;0,000142875;
5,44478e-05;0,00204358;0,000141043;0,00204195;0,000143217;
5,44569e-05;0,00204392;0,000141385;0,00204229;0,000143559;
5,4466e-05;0,00204426;0,000141727;0,00204263;0,0001439;
5,44751e-05;0,0020446;0,000142069;0,00204298;0,000144242;
5,44842e-05;0,00204494;0,000142411;0,00204332;0,000144584;
5,44933e-05;0,00204529;0,000142753;0,00204366;0,000144926;
5,45025e-05;0,00204563;0,000143096;0,002044;0,000145268;
5,45116e-05;0,00204597;0,000143438;0,00204434;0,000145609;
5,45207e-05;0,00204631;0,00014378;0,00204469;0,000145951;
5,45298e-05;0,00204666;0,000144122;0,00204503;0,000146293;
5,45389e-05;0,002047;0,000144464;0,00204537;0,000146635;
5,4548e-05;0,00204734;0,000144806;0,00204571;0,000146977;
5,45571e-05;0,00204768;0,000145148;0,00204605;0,000147319;
5,45663e-05;0,00204802;0,00014549;0,00204639;0,00014766;
5,45754e-05;0,00204837;0,000145833;0,00204674;0,000148002;
5,45845e-05;0,00204871;0,000146175;0,00204708;0,000148344;
5,45936e-05;0,00204905;0,000146517;0,00204742;0,000148686;
5,46027e-05;0,00204939;0,000146859;0,00204776;0,000149028;
5,46118e-05;0,00204973;0,000147201;0,0020481;0,000149369;
5,46209e-05;0,00205008;0,000147543;0,00204845;0,000149711;
5,46301e-05;0,00205042;0,000147885;0,00204879;0,000150053;
5,46392e-05;0,00205076;0,000148228;0,00204913;0,000150395;
5,46483e-05;0,0020511;0,00014857;0,00204947;0,000150737;
5,46574e-05;0,00205145;0,000148912;0,00204981;0,000151078;
5,46665e-05;0,00205179;0,000149254;0,00205015;0,00015142;
5,46756e-05;0,00205213;0,000149596;0,0020505;0,000151762;
5,46847e-05;0,00205247;0,000149938;0,00205084;0,000152104;
5,46939e-05;0,00205281;0,00015028;0,00205118;0,000152446;
5,4703e-05;0,00205316;0,000150622;0,00205152;0,000152787;
5,47121e-05;0,0020535;0,000150965;0,00205186;0,000153129;
5,47212e-05;0,00205384;0,000151307;0,00205221;0,000153471;
5,47303e-05;0,00205418;0,000151649;0,00205255;0,000153813;
5,47394e-05;0,00205452;0,000151991;0,00205289;0,000154155;
5,47485e-05;0,00205487;0,000152333;0,00205323;0,000154496;
5,47577e-05;0,00205521;0,000152675;0,00205357;0,000154838;
5,47668e-05;0,00205555;0,000153017;0,00205391;0,00015518;
5,47759e-05;0,00205589;0,000153359;0,00205426;0,000155522;
5,4785e-05;0,00205624;0,000153702;0,0020546;0,000155864;
5,47941e-05;0,00205658;0,000154044;0,00205494;0,000156205;
5,48032e-05;0,00205692;0,000154386;0,00205528;0,000156547;
5,48123e-05;0,00205726;0,000154728;0,00205562;0,000156889;
5,48215e-05;0,0020576;0,00015507;0,00205597;0,000157231;
5,48306e-05;0,00205795;0,000155412;0,00205631;0,000157573;
5,48397e-05;0,00205829;0,000155754;0,00205665;0,000157915;
5,48488e-05;0,00205863;0,000156097;0,00205699;0,000158256;
5,48579e-05;0,00205897;0,000156439;0,00205733;0,000158598;
5,4867e-05;0,00205931;0,000156781;0,00205767;0,00015894;
5,48761e-05;0,00205966;0,000157123;0,00205802;0,000159282;
5,48853e-05;0,00206;0,000157465;0,00205836;0,000159624;
5,48944e-05;0,00206034;0,000157807;0,0020587;0,000159965;
5,49035e-05;0,00206068;0,000158149;0,00205904;0,000160307;
5,49126e-05;0,00206103;0,000158491;0,00205938;0,000160649;
5,49217e-05;0,00206137;0,000158834;0,00205972;0,000160991;
5,49308e-05;0,00206171;0,000159176;0,00206007;0,000161333;
5,49399e-05;0,00206205;0,000159518;0,00206041;0,000161674;
5,49491e-05;0,00206239;0,00015986;0,00206075;0,000162016;
5,49582e-05;0,00206274;0,000160202;0,00206109;0,000162358;
5,49673e-05;0,00206308;0,000160544;0,00206143;0,0001627;
5,49764e-05;0,00206342;0,000160886;0,00206178;0,000163042;
5,49855e-05;0,00206376;0,000161228;0,00206212;0,000163383;
5,49946e-05;0,0020641;0,000161571;0,00206246;0,000163725;
5,50037e-05;0,00206445;0,000161913;0,0020628;0,000164067;
5,50128e-05;0,00206479;0,000162255;0,00206314;0,000164409;
5,5022e-05;0,00206513;0,000162597;0,00206348;0,000164751;
5,50311e-05;0,00206547;0,000162939;0,00206383;0,000165092;
5,50402e-05;0,00206581;0,000163281;0,00206417;0,000165434;
5,50493e-05;0,00206616;0,000163623;0,00206451;0,000165776;
5,50584e-05;0,0020665;0,000163966;0,00206485;0,000166118;
5,50675e-05;0,00206684;0,000164308;0,00206519;0,00016646;
5,50766e-05;0,00206718;0,00016465;0,00206554;0,000166801;
5,50858e-05;0,00206753;0,000164992;0,00206588;0,000167143;
5,50949e-05;0,00206787;0,000165334;0,00206622;0,000167485;
5,5104e-05;0,00206821;0,000165676;0,00206656;0,000167827;
5,51131e-05;0,00206855;0,000166018;0,0020669;0,000168169;
5,51222e-05;0,00206889;0,00016636;0,00206724;0,000168511;
5,51313e-05;0,00206924;0,000166703;0,00206759;0,000168852;
5,51404e-05;0,00206958;0,000167045;0,00206793;0,000169194;
5,51496e-05;0,00206992;0,000167387;0,00206827;0,000169536;
5,51587e-05;0,00207026;0,000167729;0,00206861;0,000169878;
5,51678e-05;0,0020706;0,000168071;0,00206895;0,00017022;
5,51769e-05;0,00207095;0,000168413;0,0020693;0,000170561;
5,5186e-05;0,00207129;0,000168755;0,00206964;0,000170903;
5,51951e-05;0,00207163;0,000169097;0,00206998;0,000171245;
5,52042e-05;0,00207197;0,00016944;0,00207032;0,000171587;
5,52134e-05;0,00207232;0,000169782;0,00207066;0,000171929;
5,52225e-05;0,00207266;0,000170124;0,002071;0,00017227;
5,52316e-05;0,002073;0,000170466;0,00207135;0,000172612;
5,52407e-05;0,00207334;0,000170808;0,00207169;0,000172954;
5,52498e-05;0,00207368;0,00017115;0,00207203;0,000173296;
5,52589e-05;0,00207403;0,000171492;0,00207237;0,000173638;
5,5268e-05;0,00207437;0,000171835;0,00207271;0,000173979;
5,52772e-05;0,00207471;0,000172177;0,00207306;0,000174321;
5,52863e-05;0,00207505;0,000172519;0,0020734;0,000174663;
5,52954e-05;0,00207539;0,000172861;0,00207374;0,000175005;
5,53045e-05;0,00207574;0,000173203;0,00207408;0,000175347;
5,53136e-05;0,00207608;0,000173545;0,00207442;0,000175688;
5,53227e-05;0,00207642;0,000173887;0,00207476;0,00017603;
5,53318e-05;0,00207676;0,000174229;0,00207511;0,000176372;
5,5341e-05;0,00207711;0,000174572;0,00207545;0,000176714;
5,53501e-05;0,00207745;0,000174914;0,00207579;0,000177056;
5,53592e-05;0,00207779;0,000175256;0,00207613;0,000177397;
5,53683e-05;0,00207813;0,000175598;0,00207647;0,000177739;
5,53774e-05;0,00207847;0,00017594;0,00207682;0,000178081;
5,53865e-05;0,00207882;0,000176282;0,00207716;0,000178423;
5,53956e-05;0,00207916;0,000176624;0,0020775;0,000178765;
5,54048e-05;0,0020795;0,000176966;0,00207784;0,000179107;
5,54139e-05;0,00207984;0,000177309;0,00207818;0,000179448;
5,5423e-05;0,00208018;0,000177651;0,00207852;0,00017979;
5,54321e-05;0,00208053;0,000177993;0,00207887;0,000180132;
5,54412e-05;0,00208087;0,000178335;0,00207921;0,000180474;
5,54503e-05;0,00208121;0,000178677;0,00207955;0,000180816;
5,54594e-05;0,00208155;0,000179019;0,00207989;0,000181157;
5,54686e-05;0,0020819;0,000179361;0,00208023;0,000181499;
5,54777e-05;0,00208224;0,000179704;0,00208058;0,000181841;
5,54868e-05;0,00208258;0,000180046;0,00208092;0,000182183;
5,54959e-05;0,00208292;0,000180388;0,00208126;0,000182525;
5,5505e-05;0,00208326;0,00018073;0,0020816;0,000182866;
5,55141e-05;0,00208361;0,000181072;0,00208194;0,000183208;
5,55232e-05;0,00208395;0,000181414;0,00208228;0,00018355;
5,55324e-05;0,00208429;0,000181756;0,00208263;0,000183892;
5,55415e-05;0,00208463;0,000182098;0,00208297;0,000184234;
5,55506e-05;0,00208497;0,000182441;0,00208331;0,000184575;
5,55597e-05;0,00208532;0,000182783;0,00208365;0,000184917;
5,55688e-05;0,00208566;0,000183125;0,00208399;0,000185259;
5,55779e-05;0,002086;0,000183467;0,00208434;0,000185601;
5,5587e-05;0,00208634;0,000183809;0,00208468;0,000185943;
5,55962e-05;0,00208668;0,000184151;0,00208502;0,000186284;
5,56053e-05;0,00208703;0,000184493;0,00208536;0,000186626;
5,56144e-05;0,00208737;0,000184835;0,0020857;0,000186968;
5,56235e-05;0,00208771;0,000185178;0,00208604;0,00018731;
5,56326e-05;0,00208805;0,00018552;0,00208639;0,000187652;
5,56417e-05;0,0020884;0,000185862;0,00208673;0,000187993;
5,56508e-05;0,00208874;0,000186204;0,00208707;0,000188335;
5,566e-05;0,00208908;0,000186546;0,00208741;0,000188677;
5,56691e-05;0,00208942;0,000186888;0,00208775;0,000189019;
5,56782e-05;0,00208976;0,00018723;0,00208809;0,000189361;
5,56873e-05;0,00209011;0,000187573;0,00208844;0,000189703;
5,56964e-05;0,00209045;0,000187915;0,00208878;0,000190044;
5,57055e-05;0,00209079;0,000188257;0,00208912;0,000190386;
5,57146e-05;0,00209113;0,000188599;0,00208946;0,000190728;
5,57238e-05;0,00209147;0,000188941;0,0020898;0,00019107;
5,57329e-05;0,00209182;0,000189283;0,00209015;0,000191412;
5,5742e-05;0,00209216;0,000189625;0,00209049;0,000191753;
5,57511e-05;0,0020925;0,000189967;0,00209083;0,000192095;
5,57602e-05;0,00209284;0,00019031;0,00209117;0,000192437;
5,57693e-05;0,00209319;0,000190652;0,00209151;0,000192779;
5,57784e-05;0,00209353;0,000190994;0,00209185;0,000193121;
5,57875e-05;0,00209387;0,000191336;0,0020922;0,000193462;
5,57967e-05;0,00209421;0,000191678;0,00209254;0,000193804;
5,58058e-05;0,00209455;0,00019202;0,00209288;0,000194146;
5,58149e-05;0,0020949;0,000192362;0,00209322;0,000194488;
5,5824e-05;0,00209524;0,000192704;0,00209356;0,00019483;
5,58331e-05;0,00209558;0,000193047;0,00209391;0,000195171;
5,58422e-05;0,00209592;0,000193389;0,00209425;0,000195513;
5,58513e-05;0,00209626;0,000193731;0,00209459;0,000195855;
5,58605e-05;0,00209661;0,000194073;0,00209493;0,000196197;
5,58696e-05;0,00209695;0,000194415;0,00209527;0,000196539;
5,58787e-05;0,00209729;0,000194757;0,00209561;0,00019688;
5,58878e-05;0,00209763;0,000195099;0,00209596;0,000197222;
5,58969e-05;0,00209798;0,000195442;0,0020963;0,000197564;
5,5906e-05;0,00209832;0,000195784;0,00209664;0,000197906;
5,59151e-05;0,00209866;0,000196126;0,00209698;0,000198248;
5,59243e-05;0,002099;0,000196468;0,00209732;0,000198589;
5,59334e-05;0,00209934;0,00019681;0,00209767;0,000198931;
5,59425e-05;0,00209969;0,000197152;0,00209801;0,000199273;
5,59516e-05;0,00210003;0,000197494;0,00209835;0,000199615;
5,59607e-05;0,00210037;0,000197836;0,00209869;0,000199957;
5,59698e-05;0,00210071;0,000198179;0,00209903;0,000200299;
5,59789e-05;0,00210105;0,000198521;0,00209937;0,00020064;
5,59881e-05;0,0021014;0,000198863;0,00209972;0,000200982;
5,59972e-05;0,00210174;0,000199205;0,00210006;0,000201324;
5,60063e-05;0,00210208;0,000199547;0,0021004;0,000201666;
5,60154e-05;0,00210242;0,000199889;0,00210074;0,000202008;
5,60245e-05;0,00210277;0,000200231;0,00210108;0,000202349;
5,60336e-05;0,00210311;0,000200573;0,00210143;0,000202691;
5,60427e-05;0,00210345;0,000200916;0,00210177;0,000203033;
5,60519e-05;0,00210379;0,000201258;0,00210211;0,000203375;
5,6061e-05;0,00210413;0,0002016;0,00210245;0,000203717;
5,60701e-05;0,00210448;0,000201942;0,00210279;0,000204058;
5,60792e-05;0,00210482;0,000202284;0,00210313;0,0002044;
5,60883e-05;0,00210516;0,000202626;0,00210348;0,000204742;
5,60974e-05;0,0021055;0,000202968;0,00210382;0,000205084;
5,61065e-05;0,00210584;0,000203311;0,00210416;0,000205426;
5,61157e-05;0,00210619;0,000203653;0,0021045;0,000205767;
5,61248e-05;0,00210653;0,000203995;0,00210484;0,000206109;
5,61339e-05;0,00210687;0,000204337;0,00210519;0,000206451;
5,6143e-05;0,00210721;0,000204679;0,00210553;0,000206793;
5,61521e-05;0,00210755;0,000205021;0,00210587;0,000207135;
5,61612e-05;0,0021079;0,000205363;0,00210621;0,000207476;
5,61703e-05;0,00210824;0,000205705;0,00210655;0,000207818;
5,61795e-05;0,00210858;0,000206048;0,00210689;0,00020816;
5,61886e-05;0,00210892;0,00020639;0,00210724;0,000208502;
5,61977e-05;0,00210927;0,000206732;0,00210758;0,000208844;
5,62068e-05;0,00210961;0,000207074;0,00210792;0,000209185;
5,62159e-05;0,00210995;0,000207416;0,00210826;0,000209527;
5,6225e-05;0,00211029;0,000207758;0,0021086;0,000209869;
5,62341e-05;0,00211063;0,0002081;0,00210895;0,000210211;
5,62433e-05;0,00211098;0,000208442;0,00210929;0,000210553;
5,62524e-05;0,00211132;0,000208785;0,00210963;0,000210895;
5,62615e-05;0,00211166;0,000209127;0,00210997;0,000211236;
5,62706e-05;0,002112;0,000209469;0,00211031;0,000211578;
5,62797e-05;0,00211234;0,000209811;0,00211065;0,00021192;
5,62888e-05;0,00211269;0,000210153;0,002111;0,000212262;
5,62979e-05;0,00211303;0,000210495;0,00211134;0,000212604;
5,63071e-05;0,00211337;0,000210837;0,00211168;0,000212945;
5,63162e-05;0,00211371;0,00021118;0,00211202;0,000213287;
5,63253e-05;0,00211406;0,000211522;0,00211236;0,000213629;
5,63344e-05;0,0021144;0,000211864;0,0021127;0,000213971;
5,63435e-05;0,00211474;0,000212206;0,00211305;0,000214313;
5,63526e-05;0,00211508;0,000212548;0,00211339;0,000214654;
5,63617e-05;0,00211542;0,00021289;0,00211373;0,000214996;
5,63709e-05;0,00211577;0,000213232;0,00211407;0,000215338;
5,638e-05;0,00211611;0,000213574;0,00211441;0,00021568;
5,63891e-05;0,00211645;0,000213917;0,00211476;0,000216022;
5,63982e-05;0,00211679;0,000214259;0,0021151;0,000216363;
5,64073e-05;0,00211713;0,000214601;0,00211544;0,000216705;
5,64164e-05;0,00211748;0,000214943;0,00211578;0,000217047;
5,64255e-05;0,00211782;0,000215285;0,00211612;0,000217389;
5,64347e-05;0,00211816;0,000215627;0,00211646;0,000217731;
5,64438e-05;0,0021185;0,000215969;0,00211681;0,000218072;
5,64529e-05;0,00211885;0,000216311;0,00211715;0,000218414;
5,6462e-05;0,00211919;0,000216654;0,00211749;0,000218756;
5,64711e-05;0,00211953;0,000216996;0,00211783;0,000219098;
5,64802e-05;0,00211987;0,000217338;0,00211817;0,00021944;
5,64893e-05;0,00212021;0,00021768;0,00211852;0,000219781;
5,64985e-05;0,00212056;0,000218022;0,00211886;0,000220123;
5,65076e-05;0,0021209;0,000218364;0,0021192;0,000220465;
5,65167e-05;0,00212124;0,000218706;0,00211954;0,000220807;
5,65258e-05;0,00212158;0,000219049;0,00211988;0,000221149;
5,65349e-05;0,00212192;0,000219391;0,00212022;0,000221491;
5,6544e-05;0,00212227;0,000219733;0,00212057;0,000221832;
5,65531e-05;0,00212261;0,000220075;0,00212091;0,000222174;
5,65622e-05;0,00212295;0,000220417;0,00212125;0,000222516;
5,65714e-05;0,00212329;0,000220759;0,00212159;0,000222858;
5,65805e-05;0,00212364;0,000221101;0,00212193;0,0002232;
5,65896e-05;0,00212398;0,000221443;0,00212228;0,000223541;
5,65987e-05;0,00212432;0,000221786;0,00212262;0,000223883;
5,66078e-05;0,00212466;0,000222128;0,00212296;0,000224225;
5,66169e-05;0,002125;0,00022247;0,0021233;0,000224567;
5,6626e-05;0,00212535;0,000222812;0,00212364;0,000224909;
5,66352e-05;0,00212569;0,000223154;0,00212398;0,00022525;
5,66443e-05;0,00212603;0,000223496;0,00212433;0,000225592;
5,66534e-05;0,00212637;0,000223838;0,00212467;0,000225934;
5,66625e-05;0,00212671;0,00022418;0,00212501;0,000226276;
5,66716e-05;0,00212706;0,000224523;0,00212535;0,000226618;
5,66807e-05;0,0021274;0,000224865;0,00212569;0,000226959;
5,66898e-05;0,00212774;0,000225207;0,00212604;0,000227301;
5,6699e-05;0,00212808;0,000225549;0,00212638;0,000227643;
5,67081e-05;0,00212842;0,000225891;0,00212672;0,000227985;
5,67172e-05;0,00212877;0,000226233;0,00212706;0,000228327;
5,67263e-05;0,00212911;0,000226575;0,0021274;0,000228668;
5,67354e-05;0,00212945;0,000226918;0,00212774;0,00022901;
5,67445e-05;0,00212979;0,00022726;0,00212809;0,000229352;
5,67536e-05;0,00213014;0,000227602;0,00212843;0,000229694;
5,67628e-05;0,00213048;0,000227944;0,00212877;0,000230036;
5,67719e-05;0,00213082;0,000228286;0,00212911;0,000230377;
5,6781e-05;0,00213116;0,000228628;0,00212945;0,000230719;
5,67901e-05;0,0021315;0,00022897;0,0021298;0,000231061;
5,67992e-05;0,00213185;0,000229312;0,00213014;0,000231403;
5,68083e-05;0,00213219;0,000229655;0,00213048;0,000231745;
5,68174e-05;0,00213253;0,000229997;0,00213082;0,000232086;
5,68266e-05;0,00213287;0,000230339;0,00213116;0,000232428;
5,68357e-05;0,00213321;0,000230681;0,0021315;0,00023277;
5,68448e-05;0,00213356;0,000231023;0,00213185;0,000233112;
5,68539e-05;0,0021339;0,000231365;0,00213219;0,000233454;
5,6863e-05;0,00213424;0,000231707;0,00213253;0,000233796;
5,68721e-05;0,00213458;0,000232049;0,00213287;0,000234137;
5,68812e-05;0,00213493;0,000232392;0,00213321;0,000234479;
5,68904e-05;0,00213527;0,000232734;0,00213356;0,000234821;
5,68995e-05;0,00213561;0,000233076;0,0021339;0,000235163;
5,69086e-05;0,00213595;0,000233418;0,00213424;0,000235505;
5,69177e-05;0,00213629;0,00023376;0,00213458;0,000235846;
5,69268e-05;0,00213664;0,000234102;0,00213492;0,000236188;
5,69359e-05;0,00213698;0,000234444;0,00213526;0,00023653;
5,6945e-05;0,00213732;0,000234787;0,00213561;0,000236872;
5,69542e-05;0,00213766;0,000235129;0,00213595;0,000237214;
5,69633e-05;0,002138;0,000235471;0,00213629;0,000237555;
5,69724e-05;0,00213835;0,000235813;0,00213663;0,000237897;
5,69815e-05;0,00213869;0,000236155;0,00213697;0,000238239;
5,69906e-05;0,00213903;0,000236497;0,00213731;0,000238581;
5,69997e-05;0,00213937;0,000236839;0,00213766;0,000238923;
5,70088e-05;0,00213972;0,000237181;0,002138;0,000239264;
5,7018e-05;0,00214006;0,000237524;0,00213834;0,000239606;
5,70271e-05;0,0021404;0,000237866;0,00213868;0,000239948;
5,70362e-05;0,00214074;0,000238208;0,00213902;0,00024029;
5,70453e-05;0,00214108;0,00023855;0,00213937;0,000240632;
5,70544e-05;0,00214143;0,000238892;0,00213971;0,000240973;
5,70635e-05;0,00214177;0,000239234;0,00214005;0,000241315;
5,70726e-05;0,00214211;0,000239576;0,00214039;0,000241657;
5,70818e-05;0,00214245;0,000239918;0,00214073;0,000241999;
5,70909e-05;0,00214279;0,000240261;0,00214107;0,000242341;
5,71e-05;0,00214314;0,000240603;0,00214142;0,000242682;
